,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Season,Seasonnum
1478,Baron Davis,PG,27,GSW,63,2221,21.0,.530,.272,.358,2.5,11.3,6.8,36.9,2.9,1.0,13.9,26.5,4.1,2.3,6.4,.139,3.1,0.5,3.6,3.2,2006-2007,8.0
1479,Baron Davis,PG,28,GSW,82,3196,19.8,.523,.344,.278,3.1,10.1,6.4,29.7,2.9,1.0,11.9,25.6,5.9,2.8,8.7,.131,3.2,0.3,3.6,4.5,2007-2008,9.0
1480,Baron Davis,PG,29,LAC,65,2248,14.5,.460,.342,.219,2.3,10.2,6.1,38.1,2.5,1.2,15.5,25.2,-0.9,1.5,0.6,.013,0.0,-0.8,-0.8,0.7,2008-2009,10.0
1481,Baron Davis,PG,30,LAC,75,2523,17.4,.501,.292,.287,2.4,9.9,6.1,39.6,2.6,1.3,15.6,24.3,2.5,2.1,4.5,.086,1.5,0.0,1.5,2.2,2009-2010,11.0
1482,Baron Davis,PG,31,TOT,58,1649,17.0,.506,.345,.189,2.5,8.6,5.5,41.2,2.4,1.3,16.3,24.4,1.5,1.3,2.8,.081,2.2,-0.3,1.9,1.6,2010-2011,12.0
1483,Baron Davis,PG,32,NYK,29,595,10.0,.457,.462,.130,2.5,8.4,5.4,36.2,2.9,0.4,28.1,20.4,-0.7,0.8,0.2,.014,-1.9,-0.2,-2.1,0.0,2011-2012,13.0
1484,Barry Clemens,SF,22,NYK,70,877,10.7,.442,,.199,,,,10.3,,,,,-0.2,0.2,0.1,.003,,,,,1965-1966,1.0
1485,Barry Clemens,SF,23,CHI,60,986,10.4,.455,,.203,,,,5.4,,,,,0.0,1.0,0.9,.045,,,,,1966-1967,2.0
1486,Barry Clemens,SF,24,CHI,78,1631,13.3,.487,,.254,,,,8.6,,,,,1.2,1.6,2.8,.081,,,,,1967-1968,3.0
1487,Barry Clemens,SF,25,CHI,75,1444,10.9,.404,,.199,,,,12.6,,,,,-1.9,2.0,0.1,.004,,,,,1968-1969,4.0
1488,Barry Clemens,SF,26,SEA,78,1487,12.1,.496,,.235,,,,10.3,,,,,0.9,0.8,1.7,.054,,,,,1969-1970,5.0
1489,Barry Clemens,SF,27,SEA,78,1286,12.2,.501,,.217,,,8.7,9.7,,,,,1.2,0.6,1.8,.068,,,,,1970-1971,6.0
1490,Barry Clemens,SF,28,SEA,82,1447,12.4,.554,,.186,,,9.5,6.3,,,,,2.6,0.8,3.5,.115,,,,,1971-1972,7.0
1491,Barry Clemens,SF,29,CLE,72,1119,14.9,.541,,.168,,,9.1,15.2,,,,,2.2,1.3,3.5,.150,,,,,1972-1973,8.0
1492,Barry Clemens,SF,30,CLE,71,913,13.4,.513,,.211,4.5,14.8,9.3,12.8,1.8,0.1,,,0.9,0.7,1.6,.086,-1.7,0.2,-1.5,0.1,1973-1974,9.0
1493,Barry Clemens,SF,31,POR,77,952,13.2,.499,,.169,3.8,13.5,8.9,11.7,3.3,0.1,,,0.3,1.3,1.6,.079,-2.3,1.3,-0.9,0.3,1974-1975,10.0
1494,Barry Clemens,SF,32,POR,49,443,13.8,.540,,.245,6.4,9.7,8.1,10.5,2.7,0.8,,,0.6,0.5,1.1,.116,-0.6,1.2,0.6,0.3,1975-1976,11.0
1495,Barry Kramer,SF,22,TOT,52,507,10.0,.417,,.452,,,,11.0,,,,,-0.3,0.5,0.2,.017,,,,,1964-1965,1.0
1496,Barry Nelson,C,22,MIL,28,102,7.6,.433,,.278,,,9.5,8.4,,,,,-0.1,0.1,0.1,.026,,,,,1971-1972,1.0
1497,Barry Orms,PG,22,BAL,64,916,3.2,.332,,.244,,,,6.1,,,,,-1.8,1.1,-0.7,-0.034,,,,,1968-1969,1.0
1498,Barry Stevens,SF,30,GSW,2,6,15.2,.500,.000,.000,37.2,0.0,18.6,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,.157,3.8,-4.6,-0.8,0.0,1992-1993,1.0
1499,Barry Sumpter,PF,23,LAC,1,1,-30.2,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.4,0.0,0.0,0.0,-0.894,-29.0,-20.2,-49.2,0.0,1988-1989,1.0
1500,Barry Yates,PF,26,PHI,24,144,10.7,.393,,.133,,,12.6,7.1,,,,,-0.4,0.1,-0.2,-0.075,,,,,1971-1972,1.0
1501,Bart Kofoed,SG,23,UTA,36,225,1.9,.428,.146,.271,2.0,5.0,3.6,12.7,1.3,0.3,25.1,13.0,-0.4,0.2,-0.1,-0.026,-7.4,-0.5,-7.9,-0.3,1987-1988,1.0
1502,Bart Kofoed,SG,24,UTA,19,176,3.7,.396,.030,.333,2.7,4.1,3.5,15.4,2.5,0.0,25.6,12.2,-0.3,0.2,0.0,-0.006,-6.3,1.5,-4.8,-0.1,1988-1989,2.0
1503,Bart Kofoed,SG,26,GSW,5,21,0.7,.266,.000,2.000,10.5,5.2,7.9,21.2,0.0,0.0,26.2,14.5,0.0,0.0,-0.1,-0.116,-6.1,-3.4,-9.4,0.0,1990-1991,3.0
1504,Bart Kofoed,SG,27,SEA,44,239,9.8,.512,.132,.491,2.8,9.8,6.3,28.6,0.4,0.5,23.7,14.9,0.1,0.1,0.2,.036,-1.6,-1.5,-3.2,-0.1,1991-1992,4.0
1505,Bart Kofoed,SG,28,BOS,7,41,14.9,.444,.077,1.077,0.0,2.7,1.4,30.5,2.5,1.5,13.5,23.5,0.0,0.0,0.0,.054,0.0,-0.5,-0.5,0.0,1992-1993,5.0
1506,Bato Govedarica,PG,25,SYR,23,258,7.2,.394,,.468,,,,,,,,,-0.1,0.3,0.2,.044,,,,,1953-1954,1.0
1507,Bayard Forrest,C,23,PHO,64,887,12.2,.478,,.433,9.6,19.6,14.5,17.8,1.1,2.0,22.9,15.4,0.1,1.3,1.4,.077,-1.3,1.2,-0.1,0.4,1977-1978,1.0
1508,Bayard Forrest,C,24,PHO,75,1243,9.6,.462,,.423,10.0,18.0,14.1,15.3,1.0,1.5,24.9,13.3,-0.2,1.5,1.2,.048,-1.9,0.8,-1.1,0.3,1978-1979,2.0
1509,Belus Smawley,SG,31,STB,61,,,.430,,.377,,,,,,,,,4.3,0.8,5.0,,,,,,1949-1950,1.0
1510,Belus Smawley,SG,32,TOT,60,,,.468,,.403,,,,,,,,,4.3,1.3,5.6,,,,,,1950-1951,2.0
1511,Belus Smawley,SG,33,BLB,11,139,3.1,.284,,.270,,,,,,,,,-0.6,0.1,-0.6,-0.195,,,,,1951-1952,3.0
1512,Ben Bentil,PF,21,DAL,3,10,-17.6,.000,.333,.000,0.0,24.4,11.6,0.0,0.0,0.0,25.0,18.9,-0.1,0.0,-0.1,-0.473,-19.7,-6.2,-25.9,-0.1,2016-2017,1.0
1513,Ben Clyde,SF,23,BOS,25,157,11.3,.454,,.125,9.6,16.3,13.0,4.5,1.4,1.0,,,0.0,0.2,0.2,.066,-4.1,-0.2,-4.3,-0.1,1974-1975,1.0
1514,Ben Coleman,C,25,NJN,68,1029,13.6,.617,.003,.387,10.9,20.6,15.7,5.3,1.5,1.8,20.4,18.0,0.9,1.1,2.0,.093,-2.0,-0.2,-2.2,0.0,1986-1987,1.0
1515,Ben Coleman,PF,26,TOT,70,1498,12.0,.555,.007,.408,8.8,18.5,13.5,6.4,1.4,1.6,19.2,18.6,0.4,1.4,1.8,.058,-2.8,-0.3,-3.1,-0.4,1987-1988,2.0
1516,Ben Coleman,PF,27,PHI,58,703,11.2,.537,.000,.320,7.8,20.6,14.1,3.4,0.7,1.5,14.9,19.1,0.3,0.5,0.8,.051,-3.4,-1.6,-4.9,-0.5,1988-1989,3.0
1517,Ben Coleman,PF,28,MIL,22,305,12.2,.548,.010,.423,11.5,21.4,16.4,5.6,1.1,1.4,18.4,19.4,0.1,0.4,0.5,.079,-3.2,-1.0,-4.1,-0.2,1989-1990,4.0
1518,Ben Coleman,PF,32,DET,9,77,11.6,.491,.000,.320,14.2,23.4,18.7,0.0,1.3,1.7,19.7,20.2,-0.1,0.1,0.0,-0.004,-3.9,-3.0,-6.9,-0.1,1993-1994,5.0
1519,Ben Davis,PF,24,PHO,20,98,9.4,.417,.000,.769,14.4,17.8,16.1,0.0,2.1,0.8,7.9,17.4,0.0,0.1,0.1,.037,-4.4,-2.2,-6.6,-0.1,1996-1997,1.0
1520,Ben Davis,PF,25,NYK,7,13,7.7,.200,.000,.000,55.2,0.0,27.7,0.0,4.2,0.0,0.0,36.1,-0.1,0.0,0.0,-0.127,-5.6,-12.0,-17.6,0.0,1997-1998,2.0
1521,Ben Davis,PF,26,NYK,8,21,34.4,.433,.000,.353,52.5,10.8,30.9,43.0,0.0,0.0,4.8,47.2,0.1,0.0,0.1,.238,11.9,-5.5,6.4,0.0,1998-1999,3.0
1522,Ben Davis,PF,27,PHO,5,22,8.5,.333,.000,.000,15.5,29.8,22.8,13.2,2.3,3.3,33.3,18.0,-0.1,0.1,0.0,-0.033,-6.5,1.6,-4.9,0.0,1999-2000,4.0
1523,Ben Gillery,C,23,SAC,24,84,5.0,.429,.000,1.211,8.8,20.8,14.7,3.1,1.1,2.8,14.7,16.7,-0.1,0.1,0.0,.014,-9.8,0.2,-9.6,-0.2,1988-1989,1.0
1524,Ben Gordon,SG,21,CHI,82,2002,14.9,.526,.313,.256,3.1,8.9,6.0,16.3,1.4,0.4,13.7,30.4,0.8,2.7,3.5,.084,1.0,-0.3,0.7,1.4,2004-2005,1.0
1525,Ben Gordon,SG,22,CHI,80,2482,14.5,.531,.332,.233,2.0,8.1,5.1,17.3,1.6,0.2,12.4,26.3,1.8,2.6,4.4,.086,0.7,-0.3,0.5,1.6,2005-2006,2.0
1526,Ben Gordon,SG,23,CHI,82,2704,18.2,.572,.280,.329,1.5,9.3,5.4,20.1,1.2,0.5,14.0,29.3,4.7,3.9,8.6,.152,2.5,-0.1,2.4,3.0,2006-2007,3.0
1527,Ben Gordon,SG,24,CHI,72,2291,16.4,.558,.324,.274,1.9,9.2,5.4,16.9,1.2,0.3,11.1,26.0,3.6,1.4,5.1,.106,2.1,-1.2,0.9,1.7,2007-2008,4.0
1528,Ben Gordon,SG,25,CHI,82,2999,17.0,.573,.321,.290,2.0,8.8,5.4,15.9,1.2,0.5,11.9,25.0,5.2,1.7,6.9,.110,2.4,-1.3,1.1,2.3,2008-2009,5.0
1529,Ben Gordon,SG,26,DET,62,1730,14.0,.534,.335,.329,1.7,7.0,4.2,16.7,1.5,0.3,12.9,24.5,1.8,0.4,2.1,.059,0.3,-1.8,-1.4,0.2,2009-2010,6.0
1530,Ben Gordon,SG,27,DET,82,2131,12.4,.548,.345,.208,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,1.3,0.3,1.7,.037,-0.6,-1.9,-2.5,-0.3,2010-2011,7.0
1531,Ben Gordon,SG,28,DET,52,1398,13.5,.549,.277,.257,1.2,9.5,5.2,16.5,1.3,0.6,16.3,23.3,1.0,0.7,1.7,.058,-0.3,-1.4,-1.7,0.1,2011-2012,8.0
1532,Ben Gordon,SG,29,CHA,75,1560,12.7,.515,.384,.167,1.3,8.5,4.8,17.6,1.2,0.8,14.3,27.8,-0.4,-0.2,-0.6,-0.018,-0.2,-3.2,-3.4,-0.6,2012-2013,9.0
1533,Ben Gordon,SG,30,CHA,19,279,6.4,.422,.269,.194,1.2,9.8,5.5,12.2,1.9,0.6,15.2,22.9,-0.7,0.3,-0.3,-0.058,-5.8,-0.3,-6.0,-0.3,2013-2014,10.0
1534,Ben Gordon,SG,31,ORL,56,790,10.6,.538,.329,.227,0.8,8.3,4.5,10.3,0.9,0.1,14.5,21.8,0.1,0.2,0.3,.015,-2.0,-2.2,-4.2,-0.4,2014-2015,11.0
1535,Ben Handlogten,C,30,UTA,17,172,17.1,.577,.000,.574,15.6,24.2,19.8,6.5,1.0,2.0,14.5,18.6,0.4,0.2,0.6,.168,-0.4,-1.6,-2.0,0.0,2003-2004,1.0
1536,Ben Handlogten,C,31,UTA,21,297,10.3,.525,.012,.205,9.3,18.0,13.6,7.7,1.3,1.4,16.6,16.8,0.1,0.2,0.3,.041,-3.8,-1.0,-4.8,-0.2,2004-2005,2.0
1537,Ben Hansbrough,PG,25,IND,28,200,7.2,.501,.511,.600,1.1,8.8,5.0,16.1,1.9,0.7,24.0,17.1,-0.1,0.3,0.2,.044,-5.2,1.0,-4.2,-0.1,2012-2013,1.0
1538,Ben Kelso,SG,24,DET,46,298,6.8,.402,,.229,5.2,5.5,5.3,8.0,1.8,0.2,,,-0.3,0.3,0.0,.000,-4.9,0.0,-4.9,-0.2,1973-1974,1.0
1539,Ben McDonald,SF,23,CLE,21,266,6.7,.496,.017,.138,6.2,9.5,7.9,4.4,1.2,0.2,14.0,11.0,0.0,0.2,0.2,.033,-3.2,-0.8,-4.0,-0.1,1985-1986,1.0
1540,Ben McDonald,PF,24,GSW,63,1284,7.2,.469,.022,.106,5.3,10.3,7.8,8.6,1.0,0.4,10.2,13.2,0.2,0.5,0.7,.027,-3.7,-0.9,-4.6,-0.8,1986-1987,2.0
1541,Ben McDonald,PF,25,GSW,81,2039,9.0,.509,.063,.201,7.1,11.3,9.1,9.0,0.9,0.2,13.4,13.8,1.0,0.3,1.3,.031,-2.4,-1.8,-4.2,-1.1,1987-1988,3.0
1542,Ben McDonald,PF,26,GSW,11,103,12.0,.684,.000,.789,3.9,7.7,5.8,6.0,1.7,0.0,10.5,10.5,0.2,0.1,0.3,.131,-1.4,-0.5,-2.0,0.0,1988-1989,4.0
1543,Ben McLemore,SG,20,SAC,82,2187,7.7,.485,.437,.211,2.7,9.5,6.1,5.8,1.0,0.7,11.5,16.9,-0.1,0.9,0.8,.016,-2.9,-1.1,-4.0,-1.1,2013-2014,1.0
1544,Ben McLemore,SG,21,SAC,82,2670,10.4,.552,.471,.193,1.4,8.6,5.1,8.4,1.5,0.6,13.3,17.2,1.7,0.8,2.5,.045,-1.3,-0.9,-2.2,-0.2,2014-2015,2.0
1545,Ben McLemore,SG,22,SAC,68,1443,8.6,.531,.407,.226,2.6,8.5,5.6,7.9,1.7,0.6,16.5,17.6,-0.4,0.7,0.3,.010,-3.1,-0.7,-3.8,-0.7,2015-2016,3.0
1546,Ben McLemore,SG,23,SAC,61,1176,9.8,.538,.406,.222,1.9,10.7,6.3,6.9,1.2,0.5,11.9,20.1,-0.1,0.5,0.4,.015,-2.5,-1.7,-4.2,-0.6,2016-2017,4.0
1547,Ben McLemore,SG,24,MEM,56,1091,9.7,.526,.426,.172,3.5,11.4,7.4,7.5,1.8,1.3,13.2,19.0,-0.2,0.7,0.5,.023,-2.9,-1.0,-3.9,-0.5,2017-2018,5.0
1548,Ben McLemore,SG,25,SAC,19,158,10.5,.541,.641,.188,1.9,9.4,5.5,3.4,1.8,1.6,6.7,19.4,0.1,0.1,0.2,.055,-2.1,-1.4,-3.5,-0.1,2018-2019,6.0
1549,Ben McLemore,SF,26,HOU,71,1619,11.8,.622,.829,.123,1.3,8.9,5.1,5.2,1.3,0.8,8.0,16.0,2.2,1.1,3.3,.099,0.1,-0.6,-0.5,0.6,2019-2020,7.0
1550,Ben McLemore,SG,27,TOT,53,905,8.5,.523,.767,.145,1.7,10.5,6.0,6.4,1.2,0.9,9.8,20.4,-0.5,0.7,0.2,.013,-2.7,-1.2,-3.9,-0.4,2020-2021,8.0
1551,Ben McLemore,SG,28,POR,64,1285,11.7,.567,.774,.163,1.0,8.1,4.4,7.3,1.4,0.8,8.7,21.3,0.7,0.2,0.8,.031,-0.7,-2.5,-3.2,-0.4,2021-2022,9.0
1552,Ben Moore,PF,22,IND,2,9,-2.3,,,,0.0,12.5,6.3,13.1,0.0,0.0,,0.0,0.0,0.0,0.0,.072,-10.5,1.3,-9.3,0.0,2017-2018,1.0
1553,Ben Poquette,PF,22,DET,52,626,10.6,.461,,.267,8.5,15.7,12.2,4.3,0.7,1.8,13.7,17.8,0.1,0.5,0.6,.049,-2.1,-1.1,-3.3,-0.2,1977-1978,1.0
1554,Ben Poquette,PF,23,DET,76,1337,13.1,.481,,.306,7.5,19.1,13.1,5.4,1.3,3.8,11.0,16.8,0.9,1.6,2.5,.091,-2.0,0.8,-1.2,0.3,1978-1979,2.0
1555,Ben Poquette,C,24,UTA,82,2349,14.0,.572,.004,.295,6.4,20.9,13.9,7.7,0.9,3.9,13.9,13.6,3.0,1.8,4.9,.099,-0.7,0.6,-0.1,1.1,1979-1980,3.0
1556,Ben Poquette,PF,25,UTA,82,2808,13.0,.567,.010,.264,6.6,18.9,12.8,7.9,1.2,3.6,15.1,12.4,2.9,2.5,5.4,.092,-1.1,0.9,-0.2,1.3,1980-1981,4.0
1557,Ben Poquette,PF,26,UTA,82,1698,13.1,.562,.023,.280,7.3,18.9,13.0,6.9,1.4,2.1,12.6,13.0,2.2,1.2,3.4,.096,-0.8,0.1,-0.7,0.6,1981-1982,5.0
1558,Ben Poquette,PF,27,UTA,75,2331,13.4,.519,.007,.317,7.0,15.6,11.4,9.6,1.2,2.5,11.2,15.0,2.5,2.5,5.0,.103,-0.7,0.5,-0.2,1.1,1982-1983,6.0
1559,Ben Poquette,PF,28,CLE,51,858,9.6,.487,.029,.251,7.3,17.2,12.1,7.5,1.1,2.3,12.8,10.6,0.4,0.9,1.3,.075,-2.4,1.1,-1.3,0.1,1983-1984,7.0
1560,Ben Poquette,PF,29,CLE,79,1656,12.6,.514,.037,.300,9.7,21.2,15.5,6.4,1.3,1.9,11.9,14.2,1.4,2.1,3.5,.102,-1.4,0.7,-0.7,0.5,1984-1985,8.0
1561,Ben Poquette,PF,30,CLE,81,1496,10.4,.518,.029,.287,8.9,18.6,13.8,6.8,1.0,1.2,14.8,12.6,0.9,1.4,2.3,.075,-1.7,0.2,-1.4,0.2,1985-1986,9.0
1562,Ben Poquette,PF,31,TOT,58,604,10.8,.569,.033,.410,5.4,12.8,9.1,7.7,0.7,3.2,12.7,11.1,0.7,0.7,1.4,.110,-2.1,1.5,-0.6,0.2,1986-1987,10.0
1563,Ben Simmons,PG,21,PHI,81,2732,20.0,.557,.011,.342,5.9,19.5,13.0,37.4,2.5,2.1,19.5,22.3,4.2,5.0,9.2,.162,2.0,2.5,4.5,4.5,2017-2018,1.0
1564,Ben Simmons,PG,22,PHI,79,2700,20.0,.582,.006,.446,6.9,20.0,13.7,34.2,2.0,1.8,19.3,22.1,4.6,3.6,8.2,.146,2.2,1.3,3.6,3.8,2018-2019,2.0
1565,Ben Simmons,PG,23,PHI,57,2017,20.4,.602,.011,.461,6.2,18.2,12.2,33.8,2.9,1.4,20.4,20.9,3.8,3.1,6.9,.165,1.3,2.3,3.6,2.8,2019-2020,3.0
1566,Ben Simmons,PG,24,PHI,58,1877,18.3,.584,.017,.492,5.6,18.7,12.2,31.3,2.4,1.7,19.6,20.2,2.7,3.3,6.0,.153,0.7,2.2,2.9,2.3,2020-2021,4.0
1567,Ben Uzoh,PG,22,NJN,42,438,14.7,.468,.056,.389,7.9,8.6,8.2,26.7,1.6,1.4,12.9,20.5,0.2,0.2,0.5,.054,0.4,-1.0,-0.6,0.2,2010-2011,1.0
1568,Ben Uzoh,PG,23,CLE,2,13,21.0,.400,.000,.000,16.9,18.2,17.5,27.8,4.0,0.0,0.0,17.3,0.0,0.0,0.0,.161,2.8,3.1,5.9,0.0,2011-2012,2.0
1569,Ben Wallace*,PF,22,WSB,34,197,6.0,.347,.000,.435,15.1,19.3,17.2,1.4,2.1,4.2,24.7,16.6,-0.6,0.3,-0.2,-0.052,-7.6,-0.7,-8.3,-0.3,1996-1997,1.0
1570,Ben Wallace*,C,23,WAS,67,1124,13.4,.495,.000,.598,11.0,22.2,16.4,2.3,2.8,4.6,11.9,9.3,0.8,2.2,2.9,.125,-1.6,2.3,0.7,0.8,1997-1998,2.0
1571,Ben Wallace*,C,24,WAS,46,1231,16.2,.539,.000,.663,12.7,23.9,18.2,2.3,2.2,5.5,12.3,11.0,1.5,2.1,3.6,.142,0.3,1.5,1.7,1.2,1998-1999,3.0
1572,Ben Wallace*,PF,25,ORL,81,1959,14.4,.508,.000,.341,11.8,25.2,18.5,4.8,1.8,4.6,14.9,9.7,1.7,3.9,5.6,.138,-0.3,2.1,1.8,1.9,1999-2000,4.0
1573,Ben Wallace*,C,26,DET,80,2760,14.8,.470,.009,.542,11.5,29.6,20.4,6.8,2.0,4.8,17.7,10.4,1.0,6.0,7.0,.121,-0.6,2.5,1.9,2.7,2000-2001,5.0
1574,Ben Wallace*,C,27,DET,80,2921,18.6,.522,.006,.488,12.9,28.9,21.0,6.2,2.5,6.7,10.7,10.5,4.3,7.2,11.6,.190,1.2,3.3,4.4,4.8,2001-2002,6.0
1575,Ben Wallace*,C,28,DET,73,2873,17.2,.486,.014,.432,11.9,34.9,23.2,6.9,2.0,5.9,14.5,10.2,2.7,7.9,10.6,.176,0.4,3.5,3.9,4.3,2002-2003,7.0
1576,Ben Wallace*,C,29,DET,81,3050,17.3,.441,.011,.388,12.5,25.5,19.1,7.7,2.6,6.1,12.3,15.3,1.1,9.1,10.2,.160,0.2,3.3,3.5,4.3,2003-2004,8.0
1577,Ben Wallace*,C,30,DET,74,2671,17.4,.459,.014,.467,12.9,26.5,19.8,7.6,2.2,5.0,9.5,15.2,1.8,6.7,8.5,.153,0.2,2.6,2.8,3.2,2004-2005,9.0
1578,Ben Wallace*,C,31,DET,82,2890,17.5,.501,.009,.637,12.2,25.9,19.0,8.2,2.8,4.6,12.9,11.2,3.3,6.9,10.1,.168,0.4,3.1,3.5,4.0,2005-2006,10.0
1579,Ben Wallace*,C,32,CHI,77,2697,14.6,.456,.012,.630,12.9,21.7,17.4,9.9,2.1,4.6,15.7,10.6,1.6,6.6,8.2,.146,0.1,3.3,3.4,3.7,2006-2007,11.0
1580,Ben Wallace*,C-PF,33,TOT,72,2205,12.0,.408,.011,.480,11.6,19.6,15.5,6.9,2.1,4.2,13.6,10.0,0.1,3.5,3.6,.078,-1.7,1.9,0.2,1.2,2007-2008,12.0
1581,Ben Wallace*,PF,34,CLE,56,1314,12.2,.450,.000,.413,12.8,19.7,16.4,4.7,2.0,4.5,15.7,7.8,0.8,2.9,3.8,.138,-0.8,2.4,1.6,1.2,2008-2009,13.0
1582,Ben Wallace*,C,35,DET,69,1975,15.8,.526,.007,.548,14.1,23.1,18.3,8.0,2.4,3.6,15.0,10.0,2.4,2.3,4.7,.115,0.7,1.2,1.9,1.9,2009-2010,14.0
1583,Ben Wallace*,C,36,DET,54,1238,12.3,.442,.013,.383,12.2,22.9,17.3,8.1,2.3,3.5,20.2,8.2,0.5,1.4,1.9,.072,-1.3,1.3,0.0,0.6,2010-2011,15.0
1584,Ben Wallace*,C,37,DET,62,980,10.7,.398,.047,.547,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,-0.1,1.6,1.4,.070,-1.8,2.4,0.6,0.7,2011-2012,16.0
1585,Ben Warley,PF,26,SYR,26,206,16.8,.494,,.315,,,,,,,,,0.2,0.3,0.5,.117,,,,,1962-1963,1.0
1586,Ben Warley,PF,27,PHI,79,1740,13.5,.517,,.617,,,,,,,,,2.4,1.4,3.8,.104,,,,,1963-1964,2.0
1587,Ben Warley,SF,28,PHI,64,900,11.2,.472,,.696,,,,7.6,,,,,0.6,0.9,1.5,.080,,,,,1964-1965,3.0
1588,Ben Warley,SF,29,TOT,57,773,9.6,.453,,.342,,,,4.1,,,,,0.0,0.5,0.6,.034,,,,,1965-1966,4.0
1589,Ben Warley,SF,30,BAL,62,1037,11.7,.496,,.545,,,,6.0,,,,,0.9,0.8,1.7,.078,,,,,1966-1967,5.0
1590,Bennie Swain,PF,25,BOS,58,708,12.3,.453,,.451,,,,,,,,,0.5,1.4,1.9,.128,,,,,1958-1959,1.0
1591,Beno Udrih,PG,22,SAS,80,1149,14.3,.549,.364,.228,1.6,6.8,4.2,22.2,1.9,0.6,15.2,20.5,1.3,1.8,3.1,.128,0.1,0.8,0.9,0.9,2004-2005,1.0
1592,Beno Udrih,PG,23,SAS,54,586,15.3,.539,.300,.215,3.7,6.7,5.2,27.3,1.3,0.2,17.2,25.1,0.5,0.8,1.3,.109,0.2,-1.2,-1.0,0.1,2005-2006,2.0
1593,Beno Udrih,PG,24,SAS,73,948,10.3,.459,.334,.174,1.5,8.7,5.2,20.6,1.5,0.1,13.1,21.3,-0.3,1.4,1.0,.053,-2.8,-0.3,-3.0,-0.2,2006-2007,3.0
1594,Beno Udrih,PG,25,SAC,65,2080,13.3,.540,.194,.208,2.0,10.2,6.2,22.2,1.4,0.4,16.1,19.8,1.5,0.9,2.4,.056,-0.2,-1.2,-1.4,0.3,2007-2008,4.0
1595,Beno Udrih,PG,26,SAC,73,2270,12.3,.525,.162,.216,2.4,9.0,5.7,24.7,1.8,0.4,17.2,18.2,1.0,0.2,1.2,.026,-1.6,-1.5,-3.1,-0.6,2008-2009,5.0
1596,Beno Udrih,PG,27,SAC,79,2477,15.7,.566,.237,.168,1.7,8.5,5.1,24.1,1.8,0.3,13.1,18.6,4.2,1.3,5.5,.107,0.7,-0.2,0.4,1.5,2009-2010,6.0
1597,Beno Udrih,PG,28,SAC,79,2734,15.7,.587,.221,.277,1.7,9.6,5.5,22.1,1.7,0.2,13.2,16.9,5.6,1.6,7.2,.126,0.5,0.0,0.5,1.7,2010-2011,7.0
1598,Beno Udrih,SG,29,MIL,59,1080,13.1,.488,.178,.166,2.6,8.0,5.2,32.2,1.8,0.1,17.8,17.7,0.8,0.6,1.4,.061,-0.9,-1.2,-2.1,0.0,2011-2012,8.0
1599,Beno Udrih,SG-PG,30,TOT,66,1457,14.2,.516,.214,.216,2.5,8.2,5.3,32.3,1.5,0.2,17.2,19.3,1.5,0.7,2.2,.071,0.0,-1.4,-1.4,0.2,2012-2013,9.0
1600,Beno Udrih,SG,31,TOT,41,643,12.7,.523,.236,.169,1.8,9.2,5.4,28.0,1.9,0.5,19.7,17.2,0.5,0.3,0.8,.061,-0.9,-0.9,-1.8,0.0,2013-2014,10.0
1601,Beno Udrih,PG,32,MEM,79,1494,15.4,.550,.192,.202,1.5,9.4,5.5,24.0,1.6,0.4,13.9,19.6,2.0,1.6,3.6,.115,0.3,0.3,0.5,0.9,2014-2015,11.0
1602,Beno Udrih,PG,33,MEM,8,120,12.6,.497,.239,.065,1.8,7.0,4.3,36.4,1.3,0.8,18.9,21.8,0.0,0.0,0.1,.024,-0.2,-1.7,-1.9,0.0,2015-2016,12.0
1603,Beno Udrih,PG,34,DET,39,560,16.2,.535,.162,.173,1.1,10.3,5.6,35.4,1.2,0.0,14.5,19.6,0.8,0.5,1.3,.113,0.6,-0.2,0.3,0.3,2016-2017,13.0
1604,Benoit Benjamin,C,21,LAC,79,2088,16.1,.551,.005,.464,8.4,23.6,15.9,5.4,1.4,5.3,15.4,18.1,1.7,2.3,4.0,.093,-1.6,1.1,-0.5,0.8,1985-1986,1.0
1605,Benoit Benjamin,C,22,LAC,72,2230,12.6,.500,.003,.369,6.1,24.1,14.4,8.7,1.3,4.8,18.2,18.1,-1.3,2.4,1.1,.024,-3.3,1.2,-2.1,-0.1,1986-1987,2.0
1606,Benoit Benjamin,C,23,LAC,66,2171,14.1,.534,.012,.368,5.3,21.2,13.0,12.2,1.1,5.9,21.7,19.3,-1.4,3.5,2.0,.045,-2.8,2.8,-0.1,1.0,1987-1988,3.0
1607,Benoit Benjamin,C,24,LAC,79,2585,17.4,.593,.002,.470,6.8,21.9,14.4,8.7,1.0,4.7,17.8,20.3,2.3,2.9,5.1,.095,-0.4,0.8,0.3,1.5,1988-1989,4.0
